filepath,filename,partition,label,size_bytes,mod_time,mod_datetime,md5,is_corrupted,width,height,mode,format,aspect_ratio,phash,mean_brightness,std_brightness,outlier_reason
c:/Github/BDC2026\train\0_Recyclable\R_8006.jpg,R_8006.jpg,train,0_Recyclable,25411,1604328422.0,2020-11-02 21:47:02,832257220f93d5070595d5807d56a166,False,343,147,RGB,JPEG,2.3333333333333335,e77adee8a0a1a0a6,156.07812221098354,86.66776248187347,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8007.jpg,R_8007.jpg,train,0_Recyclable,26903,1604328422.0,2020-11-02 21:47:02,3f09889d106fcbf0296b4e7e54d42daf,False,274,184,RGB,JPEG,1.4891304347826086,e4db59174949586b,129.1618269332487,74.1578928931898,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8024.jpg,R_8024.jpg,train,0_Recyclable,22465,1604328424.0,2020-11-02 21:47:04,adbb986bb5c06cbfe99b1b02ad395874,False,187,270,RGB,JPEG,0.6925925925925925,f4a94617893c9d63,161.83598732422263,75.03093890016369,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8041.jpg,R_8041.jpg,train,0_Recyclable,26371,1782418984.0,2026-06-26 03:23:04,9234dc77e50d68be4ac4749a008c62cf,False,193,262,RGB,JPEG,0.7366412213740458,992d33b2ce92f185,137.88998536566072,109.20973295248409,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8130.jpg,R_8130.jpg,train,0_Recyclable,23905,1604328424.0,2020-11-02 21:47:04,0d402c978873af2a40dc3c61d977809e,False,337,150,RGB,JPEG,2.2466666666666666,da2cd3cfb8c24c49,125.32760962743158,86.30902714201473,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8170.jpg,R_8170.jpg,train,0_Recyclable,22817,1604328424.0,2020-11-02 21:47:04,42363441d949d1e3b0cdc879a36324d0,False,162,312,RGB,JPEG,0.5192307692307693,eb84c43f852d90b7,139.69724068798143,92.2917768081446,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8194.jpg,R_8194.jpg,train,0_Recyclable,22592,1604328424.0,2020-11-02 21:47:04,40773fabbb729cf638bf8d5b3352d5be,False,162,312,RGB,JPEG,0.5192307692307693,abb4966bcd49d00e,142.44642291864514,90.296526278883,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8216.jpg,R_8216.jpg,train,0_Recyclable,23115,1604328424.0,2020-11-02 21:47:04,3b2d56eade793e39c683c7e7602a2794,False,275,183,RGB,JPEG,1.5027322404371584,d283895e30d6cf9c,162.7731677430038,72.17301085114308,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8237.jpg,R_8237.jpg,train,0_Recyclable,22804,1604328424.0,2020-11-02 21:47:04,868c77f07c32703291fc48ae53746507,False,197,256,RGB,JPEG,0.76953125,ab26d1d892c4eda9,152.31984322123517,90.12800539095598,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_828.jpg,R_828.jpg,train,0_Recyclable,22944,1782418986.0,2026-06-26 03:23:06,122a3e2aa0fc9cf72bacae2b61ed969e,False,275,183,RGB,JPEG,1.5027322404371584,911a33f76285df18,107.22407683391289,108.74773276571698,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8340.jpg,R_8340.jpg,train,0_Recyclable,25420,1604328424.0,2020-11-02 21:47:04,83e809896f0e61796ba1eb8f8bca7f04,False,166,303,RGB,JPEG,0.5478547854785478,be59d072649c73c2,155.6810542500033,83.33101424403579,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8344.jpg,R_8344.jpg,train,0_Recyclable,22810,1782418986.0,2026-06-26 03:23:06,5d0ccc33f7533663a6b2f8f6391acc66,False,199,254,RGB,JPEG,0.7834645669291339,bfbe7080ccc781d4,146.18337092285574,101.07700033307081,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_8410.jpg,R_8410.jpg,train,0_Recyclable,22139,1604328424.0,2020-11-02 21:47:04,7513ea1c08b9ec55f5dba0c2f76c0951,False,162,312,RGB,JPEG,0.5192307692307693,be978426856b9939,148.9397422707608,91.56501023748721,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_911.jpg,R_911.jpg,train,0_Recyclable,26234,1782418990.0,2026-06-26 03:23:10,c624af00f07f5def41770196bdf11083,False,300,168,RGB,JPEG,1.7857142857142858,882f686376f531d4,133.36013888888888,105.50316777868642,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_936.jpg,R_936.jpg,train,0_Recyclable,22613,1604328424.0,2020-11-02 21:47:04,84a6ff678784759128a84a1392fcb938,False,250,202,RGB,JPEG,1.2376237623762376,8b733c0d9b79312a,146.26977557755777,57.41767595528278,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_9511.jpg,R_9511.jpg,train,0_Recyclable,26506,1604328424.0,2020-11-02 21:47:04,712cbe390d3323269be8f197f410c5ee,False,266,190,RGB,JPEG,1.4,9fe187f4e1a8580e,152.15645033636724,85.64716370372389,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_958.jpg,R_958.jpg,train,0_Recyclable,23129,1604328424.0,2020-11-02 21:47:04,55ca241d31fe9d897895953c1fce39f1,False,348,145,RGB,JPEG,2.4,ca873e502af59b4c,139.44006473774607,55.83126081519659,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_985.jpg,R_985.jpg,train,0_Recyclable,24820,1782418992.0,2026-06-26 03:23:12,b2cb61527945c650ebad4488521182a6,False,275,183,RGB,JPEG,1.5027322404371584,eca154de646e09d6,149.72684219241594,95.57287306571662,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1-theworldprod.jpg,1-theworldprod.jpg,train,1_Electronic,72589,1604328394.0,2020-11-02 21:46:34,fd19bd873b7c44904942b5584d84013c,False,768,480,RGB,JPEG,1.6,91964e9e92c63ba9,62.40423448350695,62.76799456873163,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.Aac800bddf9004b01a3ac84e4a49572eaH.jpg,1.Aac800bddf9004b01a3ac84e4a49572eaH.jpg,train,1_Electronic,723860,1781412602.0,2026-06-14 11:50:02,e43d8dc6e84946d8f3598717d5e96748,False,1600,1600,RGB,JPEG,1.0,fb6398e38ca0c2c7,131.21432083333332,55.309158535242936,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.electronic-waste-23075586.jpg,1.electronic-waste-23075586.jpg,train,1_Electronic,63027,1781404784.0,2026-06-14 09:39:44,84ee57f4363e9075c0b0d7b9179e64ba,False,800,534,RGB,JPEG,1.4981273408239701,bf96c0489d6347b4,203.3724336766542,72.28189406678035,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.electronic-waste-ready-recycle-isolated-600nw-2451911881.jpg,1.electronic-waste-ready-recycle-isolated-600nw-2451911881.jpg,train,1_Electronic,48016,1781202202.0,2026-06-12 01:23:22,484fa732009d932653ab24df6cfb53fa,False,600,401,RGB,JPEG,1.4962593516209477,eb87947a91392b86,191.50515101136048,88.01221666060496,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.integrated-circuit-scrap-2219721128-57t7mgfu.jpg,1.integrated-circuit-scrap-2219721128-57t7mgfu.jpg,train,1_Electronic,241430,1782418846.0,2026-06-26 03:20:46,ff0566b5dbe4b01accb3fccd75222e43,False,768,1024,RGB,JPEG,0.75,e290aa7fa71bc42a,126.38988537258571,112.90642353505069,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.jpeg,1.jpeg,train,1_Electronic,154493,1781617012.0,2026-06-16 20:36:52,a5baf8c514693acd96e32c7e7e2b11c9,False,1088,1280,RGB,JPEG,0.85,976c81da92b56d92,80.65175087124693,60.0403353107765,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.laptop-damage-computer-smashed-fractured-260nw-2324717865.jpg,1.laptop-damage-computer-smashed-fractured-260nw-2324717865.jpg,train,1_Electronic,33843,1781428128.0,2026-06-14 16:08:48,f8f37be16f54e7952d45059fc89c0b4c,False,390,280,RGB,JPEG,1.3928571428571428,f828870b8756c7cd,140.49031746031747,88.38369202985882,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.Laptop-for-Scrap-scaled-1.jpg,1.Laptop-for-Scrap-scaled-1.jpg,train,1_Electronic,207813,1781430246.0,2026-06-14 16:44:06,e65363eed0ce3f74cd63e4c472ede5dd,False,2048,1365,RGB,JPEG,1.5003663003663004,c5465b3b1d3b151a,102.17605537908271,64.19608135980772,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.maxresdefault.jpg,1.maxresdefault.jpg,train,1_Electronic,305479,1781415784.0,2026-06-14 12:43:04,70dfa4142357d8340c3fb7bb96093dec,False,1280,720,RGB,JPEG,1.7777777777777777,8ca70e522fa9f847,112.69081018518519,75.07566913737213,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.old-computer-8492029.jpg,1.old-computer-8492029.jpg,train,1_Electronic,76185,1781410482.0,2026-06-14 11:14:42,a1d9018822d97ac518798c1506b0ea81,False,763,900,RGB,JPEG,0.8477777777777777,ad93e00f9e62d12d,197.76784282316393,69.45301467727246,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.P_SR09-0319-March-2019_Truth-About-Waste_Final.jpg,1.P_SR09-0319-March-2019_Truth-About-Waste_Final.jpg,train,1_Electronic,470953,1781405838.0,2026-06-14 09:57:18,a9d160c65cb8769751549e18c3335edf,False,1000,667,RGB,JPEG,1.4992503748125936,a9a8a5ed14f4d1d4,126.88610744627687,65.05790187979035,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.tumpukan-e-limbah-yang-kacau-dari-laptop-dan-suku-cadang-komputer-yang-dibuang-representasi-visual-yang-luar-biasa-dari-masalah-limbah-elektronik-yang-berkembang-dan-kebutuhan-akan-solusi-daur-ulang_3ca89922.jpg,1.tumpukan-e-limbah-yang-kacau-dari-laptop-dan-suku-cadang-komputer-yang-dibuang-representasi-visual-yang-luar-biasa-dari-masalah-limbah-elektronik-yang-berkembang-dan-kebutuhan-akan-solusi-daur-ulang_3ca89922.jpg,train,1_Electronic,96228,1781206566.0,2026-06-12 02:36:06,ec80e1772fa546abc068c0094b98621a,False,626,351,RGB,JPEG,1.7834757834757835,d30e28af28b9f1a3,99.01139449435509,63.095006345894866,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\1.wienaustria-june-4-2019-pile-of-discarded-computer-processor-sorted-on-a-bin-in-a-recycling-and-recovery-compound-in-vienna-prepared-for-extract-2AHNFB3.jpg,1.wienaustria-june-4-2019-pile-of-discarded-computer-processor-sorted-on-a-bin-in-a-recycling-and-recovery-compound-in-vienna-prepared-for-extract-2AHNFB3.jpg,train,1_Electronic,111957,1782418846.0,2026-06-26 03:20:46,cc653d5c3af8cab903be6e05d1e4ffa4,False,1300,1066,RGB,JPEG,1.2195121951219512,95d16b852ca93796,80.96899263963054,62.85174017183749,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.20170119155746-intip-pusat-pemusnahan-limbah-elektronik-di-jepang-005-dru.jpg,10.20170119155746-intip-pusat-pemusnahan-limbah-elektronik-di-jepang-005-dru.jpg,train,1_Electronic,219470,1781203200.0,2026-06-12 01:40:00,49e8ecaf6cb9e27ae75bd6a5ed5cf094,False,540,607,RGB,JPEG,0.8896210873146623,de9ce1b24e598632,88.54856102670492,66.7649381766132,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.e-waste-pile.jpg,10.e-waste-pile.jpg,train,1_Electronic,102376,1781391456.0,2026-06-14 05:57:36,46a0d88228fc4d048fb28f975ba271ca,False,1204,872,RGB,JPEG,1.3807339449541285,8b34d7569a6ca847,110.89743064657056,67.48328818193318,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.electronic-waste-ready-to-recycle-isolated-on-white-background-pile-of-mixed-electronic-waste-old-broken-computer-parts-laptops-cell-phones-2K377WN.jpg,10.electronic-waste-ready-to-recycle-isolated-on-white-background-pile-of-mixed-electronic-waste-old-broken-computer-parts-laptops-cell-phones-2K377WN.jpg,train,1_Electronic,104031,1781404892.0,2026-06-14 09:41:32,1686695e5803c18c4d6fc660a86e099c,False,866,1390,RGB,JPEG,0.6230215827338129,ac84c1cb1e9d3f92,181.7458861548175,93.5048081051778,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.hansel-febrianto-1.jpg,10.hansel-febrianto-1.jpg,train,1_Electronic,547356,1781422986.0,2026-06-14 14:43:06,bdf6d4da2af5462802a8d9492b765411,False,1920,1200,RGB,JPEG,1.6,c2973c643ef0c539,81.28617144097223,43.48069852586841,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.High-Grade-CPU-Ceramic-Processor-Scrap-High-Quality-IC-Chip-Ceramic-Waste-for-Gold-Recovery-Accessory-Type.png,10.High-Grade-CPU-Ceramic-Processor-Scrap-High-Quality-IC-Chip-Ceramic-Waste-for-Gold-Recovery-Accessory-Type.png,train,1_Electronic,587392,1782418846.0,2026-06-26 03:20:46,602af16b17229b331a1c18d75f2d8d97,False,625,627,RGB,PNG,0.9968102073365231,ce6671d0bca1c6c3,93.96112280701755,86.38521460037828,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.jpeg,10.jpeg,train,1_Electronic,44841,1781617014.0,2026-06-16 20:36:54,db92c8ea074a6d37b52f899f583045bb,False,1032,581,RGB,JPEG,1.7762478485370052,8137c20af8daded4,139.85039048775388,77.06127753348191,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.kondem1684770266.jpeg,10.kondem1684770266.jpeg,train,1_Electronic,108815,1781430338.0,2026-06-14 16:45:38,89bd3c9ec6f5ec7a26726e0fd448859c,False,640,480,RGB,JPEG,1.3333333333333333,ad2bd6d0b1d19709,98.74487738715277,43.96713227324148,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.pexels-photo-7742735.jpeg,10.pexels-photo-7742735.jpeg,train,1_Electronic,1769831,1781417858.0,2026-06-14 13:17:38,72c0a7ccb5e0b2441075d15f736aa999,False,4032,3024,RGB,JPEG,1.3333333333333333,a40e8e719aaef5c2,154.01880316812938,67.59723687244421,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.pile-obsolete-electronics-broken-household-appliances-computers-monitors-tablets-phones-white-background-electronic-waste-389979332.jpg,10.pile-obsolete-electronics-broken-household-appliances-computers-monitors-tablets-phones-white-background-electronic-waste-389979332.jpg,train,1_Electronic,54281,1782418846.0,2026-06-26 03:20:46,71e1fca8e4cc3d5a16303751722a2158,False,800,457,RGB,JPEG,1.75054704595186,baa5d3ce8b54cc18,125.55094365426696,122.42862003170194,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.Recycle-Monitors.jpg,10.Recycle-Monitors.jpg,train,1_Electronic,98812,1781414866.0,2026-06-14 12:27:46,373b5bb922db81ed5259c7650f6e1396,False,700,415,RGB,JPEG,1.6867469879518073,ea28d5c502dd4f6a,124.08301778542743,76.80380586587198,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.retro-computer-grungy.jpg,10.retro-computer-grungy.jpg,train,1_Electronic,64895,1781407166.0,2026-06-14 10:19:26,8dc1e09e06a3ed2e4718742f1b1ef04c,False,1200,675,RGB,JPEG,1.7777777777777777,ea94939b9dba1249,204.0952806584362,50.41781053614119,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.Sadoff-ERecycling-Data-Destruction_blog-post-header.png,10.Sadoff-ERecycling-Data-Destruction_blog-post-header.png,train,1_Electronic,1029639,1781440484.0,2026-06-14 19:34:44,20877ea75a3bd4b80189a1e9d390b3f0,False,1000,667,RGB,PNG,1.4992503748125936,c991e686e2f1d03b,119.78381259370315,82.92745135008037,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.shutterstock_2462286095.jpg,10.shutterstock_2462286095.jpg,train,1_Electronic,107705,1781204024.0,2026-06-12 01:53:44,1406ce0fc334a69a4a4cb268a8dafd48,False,1000,667,RGB,JPEG,1.4992503748125936,fb66a9d15c14505d,89.45780009995002,64.04725356856818,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\10.used-computer-cpu-processor-scrap-2224708040-dnyh4xtj.jpg,10.used-computer-cpu-processor-scrap-2224708040-dnyh4xtj.jpg,train,1_Electronic,56970,1781411800.0,2026-06-14 11:36:40,a17a96ee05d8b68c9d53c5233b49da05,False,504,498,RGB,JPEG,1.0120481927710843,e1d8e2d0a738171f,128.88572942563906,50.51121072137269,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.1.jpg,11.1.jpg,train,1_Electronic,373143,1781415888.0,2026-06-14 12:44:48,f752551499e9588374660bc898c1212e,False,852,480,RGB,JPEG,1.775,846e8f30799d236d,82.25511704486176,71.1021557409161,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.1672001-discarded-medication.jpg,11.1672001-discarded-medication.jpg,train,1_Electronic,306901,1781433478.0,2026-06-14 17:37:58,728bde7cfc660afe8c43b44aed404326,False,640,512,RGB,JPEG,1.25,8ab5d8ce05bb5352,151.73287048339844,65.52142047208908,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.a-pile-of-broken-technology-parts-R41G6E.jpg,11.a-pile-of-broken-technology-parts-R41G6E.jpg,train,1_Electronic,125711,1781202244.0,2026-06-12 01:24:04,cc447aa217f8d265b93623a61d5e594f,False,1300,956,RGB,JPEG,1.3598326359832635,bfb7db8a029149a4,126.2840033258234,91.97552774096589,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.bad-day-1490652.jpg,11.bad-day-1490652.jpg,train,1_Electronic,153109,1781394960.0,2026-06-14 06:56:00,8b04053b5e61ff42bb7859e33877fe15,False,1383,1080,RGB,JPEG,1.2805555555555554,f1674796cc18cd83,133.86334658953965,50.20260427704604,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.Broken_laptop_20180322.jpg,11.Broken_laptop_20180322.jpg,train,1_Electronic,2752075,1781431264.0,2026-06-14 17:01:04,3ab0200706cba496b2b041bb6d1b25bd,False,4592,3448,RGB,JPEG,1.331786542923434,b693c9ecc45b360c,166.39429652194477,80.5291066703491,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.Copy-of-IRD-R2R-PR-16-Sept-Blog-visual-640x426.jpg,11.Copy-of-IRD-R2R-PR-16-Sept-Blog-visual-640x426.jpg,train,1_Electronic,66410,1781429334.0,2026-06-14 16:28:54,4a7401b2730ea6743d78128bb64d84e7,False,640,426,RGB,JPEG,1.5023474178403755,b57492a5049a3dd7,96.28321351721439,67.104088294129,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.High-Purity-Gold-Plated-Scrap-From-Mobile-Phone-Boards-for-Gold-Recovery-Mobile-PCB-Scrap.jpg,11.High-Purity-Gold-Plated-Scrap-From-Mobile-Phone-Boards-for-Gold-Recovery-Mobile-PCB-Scrap.jpg,train,1_Electronic,33896,1781412742.0,2026-06-14 11:52:22,2a2870507135092a446a717657e8def2,False,300,300,RGB,JPEG,1.0,f79e88ade08670e1,126.93001481481481,56.01853433128465,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.image-23.png,11.image-23.png,train,1_Electronic,239137,1782418846.0,2026-06-26 03:20:46,6c168320874118497c270f6364084293,False,500,332,RGB,PNG,1.5060240963855422,fbacbabe01e1e005,85.00318473895582,55.75357223209008,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.jpeg,11.jpeg,train,1_Electronic,59540,1781617014.0,2026-06-16 20:36:54,d9aed8d5290701194048f81c2c2e9ab4,False,581,1032,RGB,JPEG,0.562984496124031,b6b6e56d6d2c2c04,120.89192873376118,69.02191575438341,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.landfill-e-waste-scaled.jpg,11.landfill-e-waste-scaled.jpg,train,1_Electronic,1152086,1782418846.0,2026-06-26 03:20:46,0c7f6fc10b1e3a83f529f8d8a0fee98d,False,2560,1920,RGB,JPEG,1.3333333333333333,d047eacf909e096e,97.85212070041233,97.2815095196133,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.pile-electronic-waste-gadgets-use-isolated-white-background-reuse-recycle-concept-144517803.jpg,11.pile-electronic-waste-gadgets-use-isolated-white-background-reuse-recycle-concept-144517803.jpg,train,1_Electronic,45124,1781409468.0,2026-06-14 10:57:48,baf27383c7f8c130ed71727f1870a5b8,False,800,534,RGB,JPEG,1.4981273408239701,b0b2906fcccd971c,180.56129525593008,100.00739573452599,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.Sorts-Electronic-Waste.jpg,11.Sorts-Electronic-Waste.jpg,train,1_Electronic,487664,1781405946.0,2026-06-14 09:59:06,e51440774a905bc7b800c99c55e8bd41,False,2500,1667,RGB,JPEG,1.4997000599880024,95de924b87266a1b,119.5584525494901,69.16727987817303,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.thats-my-dads-computer-maingear-revives-the-90s-again-with-r_wf85.jpg,11.thats-my-dads-computer-maingear-revives-the-90s-again-with-r_wf85.jpg,train,1_Electronic,105335,1782418846.0,2026-06-26 03:20:46,d9864e1dc49c9c2958a172b40e225478,False,1280,720,RGB,JPEG,1.7777777777777777,bf9cd0b09168d1ea,125.8705982349537,110.31183978152883,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\11.vintage-computers-peripherals-museum-display-shelves-old-computer-hardware-electronics-stored-archive-retro-tech-collection-410002972.jpg,11.vintage-computers-peripherals-museum-display-shelves-old-computer-hardware-electronics-stored-archive-retro-tech-collection-410002972.jpg,train,1_Electronic,57107,1781410628.0,2026-06-14 11:17:08,3845b9113d92399974a0f8add419068e,False,800,457,RGB,JPEG,1.75054704595186,c5ac9f2d881ba7c4,90.08316010211524,65.97550734959647,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\12.20170119155743-intip-pusat-pemusnahan-limbah-elektronik-di-jepang-002-dru.jpg,12.20170119155743-intip-pusat-pemusnahan-limbah-elektronik-di-jepang-002-dru.jpg,train,1_Electronic,112628,1781203208.0,2026-06-12 01:40:08,ebcc5c28d071ecb7397330e6fff473a8,False,540,348,RGB,JPEG,1.5517241379310345,daeee590890e925b,81.50537994891442,58.58830045696984,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\1_Electronic\12.347361369_e5270cedaa_o.jpg,12.347361369_e5270cedaa_o.jpg,train,1_Electronic,1263972,1781394964.0,2026-06-14 06:56:04,8cb8f101a8de4e68a9aa79be8f2ee1a3,False,2048,1536,RGB,JPEG,1.3333333333333333,9a9ecec9b3265458,112.71984195709229,62.68338543267165,"size_bytes out of range [-5365.00, 22051.00]"
